DATA_UTC,LON,LAT,ALT,UF,REG,COD,ACUM,14,15,16,17,18,19,20,21,22,23,00,01,02,03,04,05,06,07,08,09,10,11,12,13
2020-12-17,-50.18055554,-23.77305554,69,PR,S,A871,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.8,0.8,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-50.3686111,-25.83499999,7,PR,S,A874,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-49.1575,-25.32222221,95,PR,S,B806,7.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
2020-12-17,-51.16666666,-30.05,46.9,RS,S,A801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-49.73305554,-29.35027777,4.,RS,S,A808,64.6,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,9.8,0.0,6.0,10.6,26.0,1.6,3.8,0.4,0.0,0.4,0.4,0.4,0.8,0.2,0.0
2020-12-17,-52.38249999,-29.87333332,,RS,S,A813,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-52.30638888,-27.66027777,76,RS,S,A828,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2020-12-17,-50.05833333,-28.75138888,12,RS,S,A829,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4,1.8,0.2,0.0,0.0,0.0,1.0,0.8,0.4,0.2,0.2,0.0,0.0,0.0
2020-12-17,-50.13527777,-30.00972222,,RS,S,A834,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0
2020-12-17,-51.83472221,-30.81055555,90.,RS,S,A838,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-52.40388888,-28.22944443,684.0,RS,S,A839,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,3.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-51.51222222,-28.22194443,42.5,RS,S,A844,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,3.4,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2020-12-17,-53.6736111,-28.60361111,43,RS,S,A853,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.0,1.4,0.0,0.4,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-50.82749999,-29.36888888,83,RS,S,A879,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
